gene	p	fdr
PCDHGA5	0.00318895244076656	0.0301583172757437
CPD	0.00320404579580718	0.0302601924585808
MTCH1	0.00320380351494486	0.0302601924585808
PRKAG1	0.00321072221550921	0.0303028135784515
OAT	0.00330145885156285	0.0311382038215416
HCN2	0.00331039362747404	0.0312014624134599
USP31	0.00331680977004315	0.0312409130055309
MAP4K3	0.00332098066870313	0.0312591769125377
ATR	0.00332982848763969	0.0313214088635873
SDR9C7	0.00336189995723143	0.0315956263645264
FNBP1	0.00336349271094594	0.0315956263645264
HSD17B4	0.00337108509152622	0.0316457223806409
LPAR2	0.00338642836151658	0.0317684632494315
FAM65B	0.00340718560027375	0.0319417948577203
DNAH1	0.00341331088057852	0.0319564386319404
IRF6	0.00341150608221062	0.0319564386319404
ZNF10	0.0034242028078109	0.0320369970114893
RIMS4	0.00343721794098585	0.0321372993868143
CENPC	0.00344185365819726	0.0321414908323602
PPIL1	0.00344455074535004	0.0321414908323602
RNF10	0.00344349911149392	0.0321414908323602
SNX29	0.00346387384252247	0.0322787871180105
KCMF1	0.003462406741111	0.0322787871180105
HRC	0.0034682703310023	0.032298267457459
MAP3K3	0.00348206872251988	0.0323375473736217
IRAK1	0.00347783877475553	0.0323375473736217
JAG2	0.00348403248513459	0.0323375473736217
SPRY4	0.00348086049496871	0.0323375473736217
FAM76B	0.00347930760678115	0.0323375473736217
AMOTL1	0.00349182889255141	0.0323884473305133
MAGEB1	0.00349469576218751	0.0323935862641948
PRKAR1B	0.00351940630168993	0.0325984243232891
PRDX3	0.00352144909332689	0.0325984243232891
DDHD1	0.00352576313789876	0.0326085534491452
BCL9	0.00352719966267707	0.0326085534491452
RILP	0.00353751152249077	0.0326823129182096
AGTR1	0.00354579046237924	0.0327277919959969
MAPK11	0.0035471075431903	0.0327277919959969
POU2F1	0.00355602595557769	0.0327884789557742
GBF1	0.00362064527049424	0.0333623405648305
IGFBP5	0.00362818311291367	0.0334098176722347
FGD3	0.00366625852529948	0.0337270213622491
TRIM32	0.00366744634690171	0.0337270213622491
LRCH2	0.00368728743784739	0.0338872361249938
TMEM132A	0.00369308020258285	0.0339182172572953
DENND3	0.00369598533408872	0.0339226543835168
GPRASP2	0.00372374663834051	0.034110395955917
ARMCX5-GPRASP2	0.00372374663834051	0.034110395955917
PTGER4	0.00372238500822916	0.034110395955917
MAK16	0.00374293122896978	0.0342637220868959
CDCA7	0.00375338673678044	0.0343369919238059
CHMP1A	0.00377702085161779	0.0345306488562394
PLEKHB1	0.00378083001209959	0.0345429257335074
ZNF408	0.0037884392724136	0.0345898829526889
NCAPG	0.00379541500791239	0.0346309984370169
DOT1L	0.00379887332435566	0.03463998683654
BAZ2B	0.00382969874362284	0.034879772876151
CCBL1	0.00383015069852351	0.034879772876151
PER1	0.00385289031362691	0.0350640557067307
NEK6	0.00385721591371739	0.0350806273295622
MTFR1	0.00386157534749561	0.0350974849558881
EFTUD2	0.00387511667892227	0.0351749087524209
SERPINB9	0.00387294121186714	0.0351749087524209
HFM1	0.00388081451740439	0.0351949301691347
COL6A2	0.00388234807306248	0.0351949301691347
GFPT2	0.00389092567259545	0.0352435721205747
COASY	0.00389274639943803	0.0352435721205747
ZDHHC18	0.00389892780779936	0.0352767331240555
PARK2	0.0039055972204095	0.0353142638276665
MTG1	0.00392401832464878	0.0354122426900972
SBF1	0.00392306617711558	0.0354122426900972
GSK3A	0.00391957860819657	0.0354122426900972
PCDH18	0.00392871885238945	0.0354318327408671
RSPH4A	0.00393894013564165	0.0355011554310147
KEL	0.00394240567236194	0.0355095394515121
SBF2	0.0039647823810862	0.0356881375510882
RNF40	0.0039794408549481	0.0357970768236371
TEX10	0.00400552148653806	0.0360085583699949
HTATSF1	0.00401474395918453	0.0360683155178566
KHSRP	0.00402130084602333	0.0361040638778223
MCRS1	0.0040256977688401	0.0361203862590483
ZNF28	0.00404541318976865	0.0362740442611394
SNRNP70	0.0040493644942867	0.0362862438304411
TBC1D9	0.00405317136463358	0.0362866285830621
AMPH	0.00405458901417194	0.0362866285830621
SNRPD3	0.00406590111945061	0.0363646303186623
HMGCS1	0.00407504912877207	0.0364231895964146
DNAH9	0.00409970572952059	0.0366202030916234
OPTN	0.00410503746445161	0.0366242952692409
SLC16A7	0.00410539365791148	0.0366242952692409
PTCD3	0.00410913996636878	0.0366343821572
CDK5	0.00411345892883493	0.0366495583697595
HAS1	0.00412937465703199	0.0367679729474826
MBD1	0.0041433135156342	0.0368686461880385
INPP5J	0.00420502158611152	0.0373939887841765
FTO	0.00422054130521412	0.0375081862441808
FNDC1	0.0042283781008647	0.0375143956712982
ZNF354B	0.00422416411286355	0.0375143956712982
TSPYL6	0.00422927536519919	0.0375143956712982
SCN7A	0.00424629828504327	0.0376415530255164
ZNF85	0.00425423530536949	0.0376880579930456
RAPGEF5	0.00425960299110458	0.0377056491956463
TCP11L2	0.00426429732442551	0.0377056491956463
CEPT1	0.00426391776613457	0.0377056491956463
DRD3	0.00427613634762279	0.0377864767727475
HIST1H2AI	0.00428537562654669	0.0378442440261115
MICALCL	0.00429146443366818	0.0378741341259965
EME1	0.00429977903170883	0.0378997514903171
NME4	0.00429853099049909	0.0378997514903171
DTNB	0.00435316053611112	0.0383461424331902
KIF18A	0.00435640604781253	0.0383506116314659
SMAD3	0.00437193891530434	0.0384631761606486
SLC22A7	0.00438791952081939	0.0385795359752645
MYH7B	0.0044030579219069	0.0386838130729745
KIAA0753	0.00440773931925596	0.0386838130729745
PSMA7	0.00440806551938222	0.0386838130729745
RSRC1	0.00442024851981156	0.038766437550708
PPP1R7	0.00443875555976235	0.0388355193577869
CPNE4	0.004441989291102	0.0388355193577869
KAT5	0.00444104313937941	0.0388355193577869
NAT8	0.0044414959923007	0.0388355193577869
KLF13	0.00443198922542882	0.0388355193577869
L1CAM	0.00444604810042805	0.0388467558918249
GRIP1	0.00445431632041274	0.03889473465318
DROSHA	0.00446901810302917	0.0389502598326238
SMG6	0.00446396757815056	0.0389502598326238
EIF3H	0.00446795811942343	0.0389502598326238
FAM193A	0.00450902181918783	0.039274477362901
ZNF605	0.00451803739613749	0.0393285467807966
SUPT5H	0.00452749460710919	0.0393863909733983
CDC42EP4	0.00453046953426693	0.0393878065157931
DPP3	0.00454292130410066	0.0394164871729881
RAI2	0.00454502547368097	0.0394164871729881
SFMBT2	0.00453924265407665	0.0394164871729881
LRIG2	0.00454270018703335	0.0394164871729881
NAGS	0.00455591590413459	0.0394864840057606
ARHGAP36	0.00457200969592737	0.0395775450321263
PRKCI	0.00457207395844498	0.0395775450321263
IPO8	0.00457492390780572	0.0395777543253409
FGD4	0.0046051185602297	0.0398143768855415
MAEA	0.00461371316816747	0.0398640756529016
PAN2	0.0046195510202847	0.0398654660169357
ATF4	0.00461956671037317	0.0398654660169357
TRPV6	0.00463059281324631	0.0399290946478726
MFAP1	0.00463264163949686	0.0399290946478726
HSPA13	0.00465752470712665	0.0401188751832815
GABPB2	0.00466521985801384	0.0401604605601364
NWD1	0.00468705755140032	0.0402989122559318
CDC34	0.00468465346939335	0.0402989122559318
PBX1	0.00471376744172353	0.0405036974164293
SIGLEC9	0.00471896804437923	0.0405054407962403
CTTNBP2NL	0.00472731723212213	0.0405054407962403
CBL	0.00472843036568991	0.0405054407962403
MVB12B	0.00472178875299276	0.0405054407962403
INCENP	0.00472704800463074	0.0405054407962403
DDX46	0.00474620317376573	0.040632837195454
GTF2F1	0.00475564352938893	0.0406887863607949
ELK1	0.00478500648053891	0.040915018782923
TAS2R14	0.00481592422779145	0.0411291675210043
ATP1A3	0.00481351337776237	0.0411291675210043
CBX8	0.00484227024387528	0.041278659181812
HPS3	0.00484216486155411	0.041278659181812
COIL	0.00483959778956798	0.041278659181812
FAM175A	0.00484657898799865	0.0412902587018912
CREB5	0.0048508491114966	0.041301515292171
PXDN	0.00485407140891886	0.0413038421344578
PDE10A	0.00486610221705541	0.0413666788776407
CPS1	0.00487476408774752	0.0413666788776407
NBEA	0.00487577140878452	0.0413666788776407
SMAD9	0.00487622353469833	0.0413666788776407
FBXW2	0.0048733601537727	0.0413666788776407
HSPA4	0.00490141895961413	0.0415552505740651
RCOR2	0.00490807218955081	0.0415864846260427
FRMD6	0.00493190769721501	0.0417631796899597
PHRF1	0.00494750729454639	0.0418342546737481
TP53BP2	0.00494926174456666	0.0418342546737481
TFAP4	0.00494500659214072	0.0418342546737481
XAB2	0.00498641815075975	0.0420975121275112
SIX5	0.00498474499555978	0.0420975121275112
SOGA1	0.00501279670489756	0.0422692538523752
POPDC2	0.00501275211063671	0.0422692538523752
EHBP1	0.0050211857661475	0.0423145173529855
RAB3B	0.00502929240229364	0.0423573477970683
ASXL1	0.00503387309199729	0.0423704486337224
SLC26A11	0.00507581493805405	0.0426978162296607
KRT9	0.00507933501665217	0.0427017804581214
TYW1	0.0050907417364624	0.0427530753217898
COA5	0.00509154145628627	0.0427530753217898
SCARF1	0.00510082767612182	0.0428053879159749
RPL14	0.00510638396632011	0.0428263555881913
SPATA2L	0.00511480660488789	0.0428713233441411
SLC18A3	0.00511987437222892	0.0428881342448793
PPM1G	0.00513265700903653	0.0429438435296091
SLC25A31	0.00513059365558815	0.0429438435296091
ABCC6	0.00514154957249646	0.0429925631715734
IRF7	0.00514960964641403	0.043034267725343
THUMPD3	0.00516545768432181	0.0431157754497942
SERF2	0.00516551986325537	0.0431157754497942
CEP68	0.00519180414696021	0.043309356094297
ZNF676	0.00519550614997933	0.0433144399622681
MYH10	0.00520383293320933	0.0433580511972218
PLA2G4F	0.00522166359349869	0.0434807492809409
PLEKHH2	0.00523799832664953	0.0435908523844643
TAB1	0.00524263506112286	0.0436035312743983
CDH10	0.00524984052394111	0.0436375468120589
CRMP1	0.0052625313186448	0.04371708994599
ZNF621	0.00529146488016656	0.0439313912931908
AHRR	0.00531729205071013	0.04410983111156
BTG1	0.00531925637208516	0.04410983111156
TGM2	0.00536034093858488	0.0444242220034437
CD300A	0.00538264231131897	0.0445826660037454
PCDH11X	0.00539085325685972	0.0446242852928944
TREML2	0.00541152443824014	0.044735341237607
PCNX	0.00541128345083928	0.044735341237607
ADRBK1	0.00541385144921775	0.044735341237607
GOT2	0.00542613628163757	0.0448104155428159
RBM48	0.00543296661115035	0.0448403832385219
NT5C2	0.00546374331008987	0.0450678379276318
YWHAB	0.0054725213196289	0.0451136748691715
PTH1R	0.00547860830653935	0.0451372870243472
GUCY2C	0.00548441137960677	0.0451585336759391
RMDN3	0.00549183464501793	0.0451665508151034
ZNF140	0.00548882308676751	0.0451665508151034
HDDC3	0.00550950309646952	0.0452852701696902
KIAA1671	0.00551811936986902	0.0453294896741264
FAM188B	0.0055337697415228	0.0453782078452976
SEMA3B	0.00553178888250156	0.0453782078452976
TAF8	0.00553253677887716	0.0453782078452976
INSR	0.00559682864348128	0.0458684505445282
EIF1B	0.00560519653550323	0.0458833329493035
ZC3H7A	0.00560302366384263	0.0458833329493035
TMEM38B	0.00562500207916279	0.0460185625705339
LHX3	0.00564616300278626	0.0461647162971538
GTF2F2	0.00565589295998564	0.046190342156011
TFDP3	0.00565408298774557	0.046190342156011
KIAA1549	0.00566010848929388	0.0461965876747476
PRAM1	0.00566325439365569	0.0461965876747476
FHL3	0.00566802605649909	0.0462085989216101
TAX1BP3	0.0056816267125417	0.0462809088492961
BMP8B	0.00568350444243819	0.0462809088492961
NPM1	0.00571000409293255	0.0464696788643889
RBM47	0.00571634915602482	0.0464943009751937
GUCA1B	0.00572919710771534	0.0465717554791997
ZNF486	0.00573490058247804	0.0465910774699463
SMAD2	0.00573970763536407	0.0466030986324111
GORASP1	0.00576888831868463	0.0468128909568349
ADGRB1	0.00577408654251776	0.0468279421624225
BCL6	0.00578001601554525	0.0468343283748129
SPATS2L	0.0057815617421142	0.0468343283748129
GNA13	0.0057964253659382	0.0469275917198442
BRE	0.00580323287046023	0.0469555630177158
ZNF770	0.00581826695758953	0.047050027140877
HDAC1	0.00584113402377951	0.0472076879036675
TUBB8	0.00585344724781503	0.047279920503401
MATN3	0.00586392559383461	0.0473372575603733
TOMM70A	0.0058686159461494	0.0473478311876547
JUP	0.00587401894336963	0.047364138929669
C1QBP	0.00589077238665207	0.0474718976107301
PPP1R16A	0.0059318973863252	0.0477758221925651
ABCD3	0.00594324925032885	0.047812262492881
KIAA0100	0.00594107663394948	0.047812262492881
EPHA3	0.00594702992002368	0.0478152130079516
PROSER1	0.00595489748327639	0.0478510006602233
RPS28	0.00596276192840618	0.0478867222300785
ALDOA	0.00596900739180232	0.0479094083264088
ANKS1A	0.00598215291887836	0.0479462330804719
TAOK2	0.00598386515955054	0.0479462330804719
LGALS1	0.00598234807680489	0.0479462330804719
ZNF347	0.00600054473013401	0.0480523896456586
IL17RA	0.0060225112660543	0.0481732111892385
ZDHHC20	0.00601967848801136	0.0481732111892385
HYDIN	0.00603333256721838	0.04820470960437
SSBP3	0.00603072019139266	0.04820470960437
RELA	0.00608095764607895	0.0485298534421549
MYRIP	0.00607791390077651	0.0485298534421549
F2	0.00609731626688935	0.0486136576886701
PFKFB3	0.00609840043973964	0.0486136576886701
CHRAC1	0.00611337150583988	0.048705279471441
ZNF623	0.00615561756165199	0.0489440603043806
KRT32	0.00615732073799219	0.0489440603043806
RHPN2	0.0061474171961146	0.0489440603043806
ADSL	0.00615667425455304	0.0489440603043806
ASMTL	0.00618047521648371	0.0491002472388377
INTS9	0.00618535051557841	0.0491111220641674
KCNJ13	0.00619129075918107	0.0491304353388612
COBL	0.00622190024829074	0.0492895559262218
L1TD1	0.0062195419528713	0.0492895559262218
HNRNPU	0.00621632211589646	0.0492895559262218
BEND7	0.00624506557830667	0.0494451037251347
GARNL3	0.00625600865500751	0.0495037611423928
GNL1	0.00630210487497986	0.0498403618740643
ETS1	0.00631090619034709	0.0498806452295717
DEPDC7	0.00631432129030634	0.0498806452295717
MCM10	0.006359246986401	0.05020722282499
CRNN	0.00641562391329465	0.0506237907209042
RREB1	0.00642514765153247	0.0506703930221643
MRTO4	0.00643169707339427	0.0506934998367812
CHST7	0.00643777122270062	0.05071283675205
PDCL3	0.00645822817201604	0.0508453871710268
FBXW7	0.00650859745503764	0.0512131550310434
ZNF429	0.00651870908335302	0.0512328254006952
MRPL13	0.00652207109020702	0.0512328254006952
IK	0.00652175234725851	0.0512328254006952
EAPP	0.0065432297345214	0.0513702217834679
PHF14	0.00656111332318559	0.0514817665011414
TRA2B	0.00666421884056409	0.052232260257941
TMEM184A	0.00666297214570548	0.052232260257941
ARPP19	0.00669282397998962	0.0524271211765854
SERPINB6	0.0067309507688058	0.0526963088138033
VGLL4	0.00673916060834399	0.0527311080896458
CREBRF	0.00675563708566406	0.0528305153667285
OASL	0.00677528535504724	0.0529546019435222
ZNF219	0.00679462073427913	0.0530761059700577
ABR	0.00681101423322343	0.0531448832036364
DOK2	0.00680885266543887	0.0531448832036364
PNMA3	0.00682651732427802	0.0532361924520256
BMP2K	0.00684610873649996	0.053359264865564
OXTR	0.00690067204617827	0.0537546232918648
LIMK2	0.00690574823315286	0.053764263342712
RB1	0.00691753813047911	0.0538164793196372
SUCLA2	0.00692013988681041	0.0538164793196372
TMX4	0.00693029766313304	0.0538655655215546
ALKBH5	0.00695383134599336	0.0540185035119151
CSE1L	0.00696159705771156	0.0540488516575987
CACNA1S	0.0069986417996184	0.0543028575743918
GSDMC	0.00700206774092186	0.0543028575743918
CLASP1	0.00700909411491054	0.0543272673898379
IDI1	0.00703321191989715	0.054456246368337
DDX21	0.0070364777180858	0.054456246368337
TMC8	0.00703739868104312	0.054456246368337
TFEC	0.00706299736836397	0.0545940072523762
PVRL3	0.00705910114669185	0.0545940072523762
CSDE1	0.00709186085405588	0.0547868743088288
CHD2	0.00712955011313686	0.0549567852969702
MBD5	0.00712471912752565	0.0549567852969702
RRAGB	0.00712675414608418	0.0549567852969702
NFX1	0.00712070931289659	0.0549567852969702
SOWAHC	0.00716315784376014	0.055185472365074
AHCY	0.00719845044711269	0.0553964269023408
ACTR2	0.00719836513000786	0.0553964269023408
SP110	0.00721902447697463	0.0554329258906286
RBM7	0.00721759236131113	0.0554329258906286
CYP2E1	0.00721638484174337	0.0554329258906286
WIPI2	0.00721122939647837	0.0554329258906286
SLC44A1	0.00724309930948437	0.0555873144814456
DACT1	0.00725358030302549	0.0556372649091868
IQSEC3	0.00727219796422504	0.0556885755532728
PDE11A	0.00727016514724681	0.0556885755532728
STK38L	0.00726790091788775	0.0556885755532728
UTP14C	0.00728746293574844	0.0557749758896681
CRADD	0.00730103338643618	0.0558483198309258
AGO3	0.00730573765747204	0.0558538000166776
TANC1	0.00731556974109221	0.0558984559703969
CRYGB	0.0073213649621892	0.0559122342750392
ZNF257	0.00734054156961426	0.0560281336370667
SKAP2	0.00734603515008517	0.0560363990319585
BRF2	0.00734962623316492	0.0560363990319585
AK3	0.00736593803763141	0.0561302111833871
USP6NL	0.00737570268674995	0.0561469008382351
RUNX1	0.00737614576198433	0.0561469008382351
GTF2H4	0.00749443098033727	0.0569874765357152
PLEKHG4	0.00749471167919373	0.0569874765357152
PDCD4	0.00755191092077601	0.0573912449030867
RANBP10	0.00758108376849245	0.0575817024194714
RRP7A	0.00760468713259751	0.0577296737014421
HCN3	0.00761525987336754	0.0577786185191689
BNIP3	0.00763844108949001	0.0579231217646979
RAB1A	0.0076456907695997	0.0579467234410246
HNRNPUL2	0.00766224095252757	0.0580407500168205
DENND2C	0.00767921493545481	0.0581064745467207
RFNG	0.00767824894435477	0.0581064745467207
RIT1	0.00769713457056067	0.0582106192199097
DUSP8	0.00774136835486908	0.0585135483962743
TRIP12	0.00777127630648683	0.0587079266173973
PKP3	0.00778095162968916	0.0587493307414697
SRRT	0.00778994772417602	0.0587855645607809
KERA	0.00780680804137695	0.0588810734666266
ASS1	0.00781852673159789	0.0589377208841551
DAGLA	0.00783538072073581	0.059032997511902
SLC38A1	0.00784769317640409	0.0590939734562988
SLC23A2	0.00786959433649602	0.0592270490472667
TAF1	0.00787730399590865	0.0592532329574095
DMXL1	0.00788917344050654	0.0593106619472542
INA	0.00791232685333003	0.0594528164741096
PPP1R14D	0.00793844770425015	0.0596171037778701
DCLRE1B	0.00794724521233811	0.0596511878049344
WIPF1	0.00796793982923334	0.0596785910418407
NOL10	0.00796265934693028	0.0596785910418407
C15orf53	0.00796043556803108	0.0596785910418407
TRMT13	0.00796762328094559	0.0596785910418407
BLNK	0.00797653793944717	0.0596791615277228
PRKCE	0.00797452752721767	0.0596791615277228
MYOT	0.00800213423054971	0.0598067726964137
ERH	0.00800000013191384	0.0598067726964137
IRF2	0.00801050164234319	0.059837379201418
EIF2S2	0.00801849798388022	0.0598651827090759
AREL1	0.00803923671593381	0.0599753776337485
ARFGEF2	0.0080418220188619	0.0599753776337485
TCEAL4	0.00804814922868971	0.059990621658876
APIP	0.00805631506696406	0.0600195472488823
ARMT1	0.00809313089155798	0.0602617710085917
TET1	0.00811215908093104	0.0603468642912192
TGFBRAP1	0.00811317617166684	0.0603468642912192
IGSF8	0.0081284400797596	0.0603962502690254
C19orf53	0.00812835939220035	0.0603962502690254
PID1	0.00816423683522432	0.0606300642174718
REV3L	0.00819567695463214	0.0608312938137667
PCDHGA1	0.00823743644425151	0.0611088637914124
TP73	0.00826287898970586	0.0612651578241505
ATP2C2	0.00827061663191443	0.0612900828288855
C18orf25	0.00831773606816364	0.0615760134876467
LBX1	0.00831799353981347	0.0615760134876467
DFNB31	0.00833213638303533	0.0616481258218662
MTHFD2	0.0083462604335438	0.061720023037072
KMT2B	0.0083639670418141	0.0617857185588863
CDC26	0.00836034394228576	0.0617857185588863
ATAD3A	0.00837441171684378	0.0618302638408614
SLC4A10	0.00839838506825106	0.0619745949767778
NLGN4X	0.00842627605311213	0.0620652443110122
TBC1D2B	0.0084239357923947	0.0620652443110122
ARMC1	0.00842839459371306	0.0620652443110122
ZNHIT3	0.00842413922167671	0.0620652443110122
PIK3C3	0.00847063505250298	0.0623435178903608
CTCFL	0.00849481141517589	0.0624230475765758
STARD8	0.00848906903418901	0.0624230475765758
SORBS2	0.00849205327668489	0.0624230475765758
ECI2	0.00850224814917889	0.0624449331816463
IL16	0.00853302863735358	0.0626381546618313
MAP4K5	0.00855629653892628	0.0627103554810055
ZNF148	0.00855587752005961	0.0627103554810055
LRRFIP1	0.00854914467601513	0.0627103554810055
ACACB	0.00858030690544238	0.0627304567355142
WDR62	0.00856355125765155	0.0627304567355142
STK3	0.00856993984188172	0.0627304567355142
KCNQ1	0.0085903909766326	0.0627304567355142
EIF4A1	0.00857987368654036	0.0627304567355142
OGDH	0.00858614445040334	0.0627304567355142
HIST3H2BB	0.00858691319514237	0.0627304567355142
CUBN	0.00860019335403793	0.0627345738458226
IGFALS	0.00860127658405176	0.0627345738458226
NFE2L1	0.00860439214321185	0.0627345738458226
TBC1D22B	0.00861708546152229	0.0627944323486374
ERF	0.00864040098582105	0.0629315944916327
ACADVL	0.00866607464617866	0.0630857804024835
LRRC47	0.00867061956534339	0.0630860766920517
ELAVL2	0.00869441206439373	0.0632263423540491
DNAJB1	0.00870721698923073	0.0632866015314819
ZNF354C	0.00874706041288277	0.0635102789750317
OR7G3	0.00874270022776417	0.0635102789750317
MELK	0.00876801917453169	0.0636294697194253
NKD2	0.0087969414021706	0.0638051141189543
PCDHAC1	0.00880588930400819	0.0638051141189543
RRP15	0.00880278772514146	0.0638051141189543
MGP	0.00882539471214427	0.0639133807333468
ASCC3	0.00885293353204683	0.0640465842199627
UBXN10	0.00885144275385013	0.0640465842199627
HSP90B1	0.00886059661069766	0.0640689293388907
CTAGE5	0.0088831364404504	0.0641987662461034
BCL9L	0.00892703422051855	0.0644827443489339
CNTRL	0.00898701355227239	0.0648491044889887
KAT7	0.00898242020930759	0.0648491044889887
SMO	0.00901052064527719	0.0649151831558169
PGLYRP1	0.00901934502507638	0.0649151831558169
CPNE5	0.00901178540978612	0.0649151831558169
PSMD1	0.00901907852687286	0.0649151831558169
SCIMP	0.00901934451596336	0.0649151831558169
PRELP	0.00903621548414795	0.0650032018854526
PALM3	0.00905958138542722	0.0651378320761261
MARK2	0.00907109402952455	0.0651871436518835
CYR61	0.00908693482027845	0.0652674918424718
ZMYND11	0.00910958600020433	0.06539664865139
TPRG1	0.00912325272167457	0.0654612077970154
EAF2	0.00913076014427022	0.0654815292271627
VPS18	0.00914301826317814	0.0655196380819126
LIN7B	0.00914542999072819	0.0655196380819126
LRWD1	0.00915531076145026	0.0655272694987791
CHEK2	0.00915585223540701	0.0655272694987791
FNDC3B	0.00920492202515301	0.06584480995112
ZBTB46	0.00922925161932786	0.0659851445534997
SLC22A5	0.00923552419005	0.0659963019417553
TMEM161A	0.00925483248583117	0.0660546911549905
CCDC65	0.00925784369107856	0.0660546911549905
KATNA1	0.00925000584268792	0.0660546911549905
ARAP3	0.00930652783204735	0.0663512098155398
TNFAIP2	0.00931361405807164	0.0663512098155398
DNPH1	0.00931038433846145	0.0663512098155398
TSC22D2	0.00934339222259495	0.0664673533742853
BCKDK	0.00933475473535927	0.0664673533742853
ABCE1	0.00934415384792002	0.0664673533742853
GIMAP8	0.00936112827289438	0.066551808386765
GABARAPL2	0.00936553008213007	0.066551808386765
C11orf49	0.00939547994837725	0.066730776955868
CLUH	0.00943036314992591	0.0669445850369297
FBXO10	0.0094411217517067	0.0669870067144904
MICALL2	0.00948185211448577	0.0672419345394874
NBPF15	0.00951105544773396	0.0674149001017013
SNX2	0.0095464844069105	0.0676317959550776
GMIP	0.00964426858449608	0.067783596777757
ARHGAP31	0.00962019049655231	0.067783596777757
ZSCAN22	0.00962955406128563	0.067783596777757
USP11	0.00959751158507527	0.067783596777757
STAB2	0.00964412676456908	0.067783596777757
ZNF550	0.00960132358665902	0.067783596777757
RFX5	0.0095823209985903	0.067783596777757
TRPV4	0.00964534545038338	0.067783596777757
MAST2	0.00961837467029164	0.067783596777757
ZBED1	0.0096116381203496	0.067783596777757
ACSM6	0.00963452989970657	0.067783596777757
CD79A	0.0095762587974262	0.067783596777757
ID3	0.00959195464096213	0.067783596777757
NFE2	0.00964193496916937	0.067783596777757
HDAC10	0.00960082466227023	0.067783596777757
RAB13	0.00963959401466578	0.067783596777757
PAN3	0.00965857117782836	0.0678425014627202
FERMT1	0.00967823118210934	0.0679465192664779
ARMC5	0.00968709374883974	0.0679746668568383
ZNF512	0.00969439484203249	0.067991834831
ANGPT1	0.0097222631761417	0.0681189892657482
MAGEE1	0.009727115417071	0.0681189892657482
SCAF11	0.00971745449573479	0.0681189892657482
FBXW9	0.00978857231252366	0.0685151143474295
HRSP12	0.00981075348296239	0.068636070570615
DPH2	0.00983564699338054	0.0687504296105658
DOK1	0.00983691710263986	0.0687504296105658
BCAT1	0.00984589630821437	0.0687788646847135
DOK6	0.00985638250860579	0.068817793327783
KRT81	0.00988085563800593	0.0689542920109173
IDH3A	0.0098935617083093	0.0689737887034652
FAM172A	0.00989286518230841	0.0689737887034652
OSBPL11	0.00989842319677031	0.0689737887034652
DRC7	0.0099081790367215	0.0690074368912587
SASH1	0.00992957884263025	0.0690800143851807
AARS	0.0099356483908449	0.0690800143851807
CACNA1B	0.00994819284698768	0.0690800143851807
MAP6	0.00994421200090411	0.0690800143851807
EPAS1	0.00993158917871258	0.0690800143851807
VARS	0.00994396822730411	0.0690800143851807
HIST3H3	0.00995775857751328	0.0691121737545347
FLCN	0.00998488588873525	0.0692658446790481
HIST1H2AA	0.00998979053631852	0.0692658446790481
SLC38A2	0.00999877621191755	0.0692938444453821
CEBPD	0.0100285129318162	0.0694655549569823
NRG2	0.0100350570659729	0.0694667152566704
FBXL6	0.0100386000056762	0.0694667152566704
C14orf166	0.0100688385791695	0.0696415571060977
MYO6	0.0101075459829063	0.0698747724761032
DDX27	0.0101482699888771	0.0701216918915698
ZNF98	0.010167577416391	0.0702204582317416
AXIN2	0.0101851959097269	0.070276182578525
CENPT	0.010185681181951	0.070276182578525
CISD1	0.0102286552948425	0.0705379350367128
SLC2A13	0.0102338126636208	0.0705387697670633
SCARB1	0.0102456855464958	0.0705858690429024
LPO	0.0102967222714242	0.0708520375897655
SMG9	0.0103032743320047	0.0708520375897655
KLRG2	0.0102933230381927	0.0708520375897655
POLL	0.0103045552313546	0.0708520375897655
USP48	0.0103260363620357	0.0709300957757096
ADH1A	0.0103260341231611	0.0709300957757096
PELO	0.0103445775361796	0.0710226240057505
FAM63A	0.0103940688286932	0.0713274512565788
ACTC1	0.0104008808329933	0.0713392443422643
ZNF808	0.0104066397591559	0.0713438063958581
MYH11	0.0104370109370439	0.0715170132995285
RANBP6	0.0104456978328024	0.0715415373331202
EIF2AK3	0.0104612027174513	0.0716127102935596
HS1BP3	0.0104889336654537	0.0717674669850239
MSX1	0.0105024626016634	0.0718249468744619
IP6K1	0.0105130370050663	0.0718621748623519
CEP170	0.0105323423720645	0.0719590181771395
ARL2	0.010546558863168	0.0720210158154712
AKAP6	0.0105535304188246	0.0720335024590925
EDNRA	0.010574220048543	0.0721395645396457
FNBP4	0.0106054836447086	0.0722904138674695
TULP3	0.0106066543265493	0.0722904138674695
SOS2	0.0106178694690774	0.0723031344537964
CHMP4C	0.0106240076185858	0.0723031344537964
SRPK2	0.0106210179691436	0.0723031344537964
ADAM23	0.0106417899867456	0.0723538400749314
TRPV5	0.0106373296169145	0.0723538400749314
YKT6	0.0106568366697456	0.0724005454818553
HNRNPAB	0.0106589979140073	0.0724005454818553
LRP1	0.0106846100221383	0.0725393349345951
STRBP	0.010701982858296	0.0725869113381567
ZFR	0.0106986758102551	0.0725869113381567
STXBP4	0.0107301651892206	0.0727076408515841
AVP	0.0107256591277088	0.0727076408515841
HIST1H2AH	0.0107374016843737	0.0727214932259855
HJURP	0.0107799271909616	0.0729037470963824
